billboard_year,song_id,name,artist,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1966,76ICmoJ4PcoMWoooaTxnQs,Land of 1000 Dances,Wilson Pickett,1966,64,0.618,0.588,2,-11.624,1,0.0735,0.0128,0.0266,0.351,0.768,86.903,146973,4
1966,3Tzdq97hEf9g0rVFDzu3KQ,Oh How Happy,Shades Of Blue,5/1/2012,2,0.583,0.344,9,-11.069,1,0.0427,0.129,5.37E-06,0.113,0.327,88.597,137707,4
1966,12gbv2pl7EL22aPxEGEisj,Woman,Peter And Gordon,1995,3,0.39,0.582,11,-9.389,1,0.0347,0.0759,0.00248,0.0709,0.564,108.669,148227,4
1966,5AhnV2wQ9d2XJNKEXRWnaw,You Baby (Mono),The Turtles,1966,27,0.493,0.604,11,-8.449,1,0.0459,0.139,1.50E-06,0.14,0.869,136.443,138000,4
1966,6hGYLF3OvJC0i3NIX8WmMM,Five O´Clock World,The Vogues,1/29/2018,0,0.493,0.665,9,-9.834,1,0.0327,0.071,6.20E-06,0.0491,0.894,126.788,137993,4
1966,6lazLV13sV8VNGJTjL4Zeu,Black Is Black,Los Bravos,2000,57,0.575,0.843,2,-5.931,1,0.0584,0.239,5.16E-06,0.0764,0.858,128.169,176600,4
1966,7qnX6mlylOFWHf75EkfGw7,Nowhere Man,The Beatles,1/1/2014,44,0.534,0.646,4,-8.998,1,0.0366,0.0155,1.42E-05,0.142,0.852,122.174,162400,4
1966,47Ucn22Ttk28lfh782eG8U,Dandy,Herman's Hermits,9/15/1967,6,0.541,0.557,2,-9.344,1,0.0309,0.14,0,0.0598,0.664,93.572,120920,4
1966,2IygpAGpJMr45ngOGHaTsJ,Baby Scratch My Back - Single Version,Slim Harpo,11/4/1997,21,0.808,0.471,5,-9.851,1,0.0386,0.388,0.841,0.0619,0.932,122.269,172733,4
1966,61Qh466Q63M4uckeYrYeal,She's Just My Style - Remastered,Gary Lewis & The Playboys,1/1/2011,28,0.44,0.634,9,-9.327,1,0.0284,0.14,3.89E-05,0.147,0.861,147.827,188293,4
1966,2FqVUZc8DSxibYFtTiOI26,The More I See You,Chris Montez,1/1/1966,51,0.716,0.412,3,-12.064,1,0.0354,0.869,0,0.0624,0.51,124.251,163920,4
1966,6Um3XCAxl9YfFmAnGl93xc,I Fought the Law - Single Version,The Bobby Fuller Four,1998,58,0.593,0.804,7,-5.497,1,0.0319,0.105,2.22E-06,0.047,0.962,148.959,138360,4
1966,1tdltVUBkiBCW1C3yB4zyD,Yellow Submarine,The Beatles,1/1/2014,61,0.616,0.636,1,-7.055,1,0.0325,0.208,0,0.517,0.654,110.618,159160,4
1966,0TFrZujvEWMig5qoR6ibQR,Hungry,Paul Revere & The Raiders,5/30/2006,19,0.677,0.637,5,-9.699,1,0.0753,0.194,0,0.121,0.678,128.546,202040,4
1966,3WLEVNohakzZmMpN5W7mHK,Zorba The Greek,Herb Alpert & The Tijuana Brass,10/1/1965,4,0.531,0.642,5,-12.702,1,0.323,0.154,0.279,0.0584,0.192,82.107,264853,4
1966,5BX3yxvosDQlLgea6r3ZWl,Shapes Of Things,The Yardbirds,2004,7,0.443,0.818,0,-9.103,1,0.109,0.231,0.00272,0.0973,0.42,131.53,147600,4
1966,5Ju2ZF0o78C89oFrAhvDIC,634-5789,Wilson Pickett,1966,45,0.647,0.388,2,-11.92,1,0.0407,0.31,0.000701,0.792,0.765,103.246,178586,4
1965,2mlYLbSQjh5bdbLeZe3yB1,Wooly Bully - Remastered,Sam The Sham & The Pharaohs,11/5/2015,46,0.652,0.732,7,-10.55,1,0.0421,0.423,3.09E-06,0.189,0.93,143.219,139002,4
1965,6b6IMqP565TbtFFZg9iFf3,"I Can't Help Myself (Sugar Pie, Honey Bunch)",Four Tops,1965,75,0.667,0.599,0,-8.894,1,0.0291,0.245,0,0.107,0.971,127.935,160280,4
1965,2PzU4IB8Dr6mxV3lHuaG34,(I Can't Get No) Satisfaction - Mono Version,The Rolling Stones,7/30/1965,79,0.723,0.863,2,-7.89,1,0.0338,0.0383,0.0317,0.128,0.931,136.302,222813,4
1965,36ckFm0oicmvX8bWEErIHd,You Were On My Mind,We Five,1/1/2010,43,0.507,0.56,1,-8.118,0,0.0473,0.554,0,0.0517,0.645,143.259,155960,4
1965,6AeyHqzNHJthYJbn0tvJ4b,You've Lost That Lovin' Feelin' - Single Version,The Righteous Brothers,10/20/1965,67,0.369,0.305,1,-14.303,1,0.0267,0.522,0,0.0579,0.376,94.791,226453,4
1965,0ZQ6ckgerHYM5mOUxTl99Q,Downtown,Petula Clark,4/11/2003,60,0.48,0.689,4,-7.921,1,0.0645,0.78,0,0.149,0.596,117.409,187760,4
1965,7DD7eSuYSC5xk2ArU62esN,Help! - Remastered 2009,The Beatles,8/6/1965,74,0.534,0.725,6,-7.576,0,0.0332,0.188,0,0.0994,0.763,95.003,139560,4
1965,2tUP1fuo8EdOVz3Bw9r7yu,Can't You Hear My Heartbeat,Herman's Hermits,1/1/1966,37,0.581,0.63,9,-7.836,1,0.0334,0.0925,0,0.0648,0.91,136.994,134840,3
1965,1Vzr9AOdHw65UHoK1Vuxls,Crying In the Chapel,Elvis Presley,9/24/2002,54,0.404,0.246,11,-13.812,1,0.041,0.94,3.00E-05,0.297,0.281,71.274,143267,4
1965,6jWkZvd1URGktyTTwcpPpB,My Girl,The Temptations,1/1/1965,3,0.579,0.419,0,-10.72,1,0.0346,0.625,0,0.0981,0.673,104.564,165000,4
1965,1pGNIN1wr7rcsDONmHLNRd,"Help Me, Rhonda - Remastered",The Beach Boys,3/8/1965,30,0.569,0.764,1,-4.287,1,0.0275,0.122,0.000155,0.07,0.847,136.345,190360,4
1965,5i58Eswru0w2z9rM8FcmDH,King of the Road,Roger Miller,3/10/2015,27,0.724,0.257,6,-16.281,1,0.0783,0.349,2.56E-06,0.097,0.692,121.409,148468,4
1965,6zrerUv5VU1sVJX0HmtS9g,The Birds And The Bees,Jewel Akens,12/10/2007,23,0.838,0.512,10,-7.696,0,0.0359,0.585,0,0.103,0.902,106.067,129267,4
1965,5XPwkZ7vNxeidpNLAkwtFp,"Hold Me, Thrill Me, Kiss Me",Mel Carter,1/1/1996,52,0.463,0.555,1,-6.43,0,0.0381,0.745,0,0.163,0.515,73.613,149533,4
1965,6VzM9C7CXyn1BQdgTJVqDx,Shotgun,Jr. Walker & The All Stars,1/1/1965,59,0.751,0.683,1,-5.771,1,0.0338,0.155,7.85E-06,0.0611,0.631,120.983,176627,4
1965,4SGBuq37Ol4HJr7pQqFMKa,I Got You Babe,Sonny & Cher,1965,67,0.629,0.795,6,-6.02,1,0.0278,0.136,5.44E-06,0.132,0.6,110.583,190080,3
1965,44zDLad2CZrhWg2lg9nfuy,This Diamond Ring,Gary Lewis & The Playboys,3/1/1965,47,0.645,0.649,10,-8.345,0,0.031,0.253,0,0.107,0.567,133.652,132400,4
1965,3l2pObHGPzGmgRWDlAbUJN,"The ""In"" Crowd - Live At The Bohemian Caverns, Washington, D.C., 1965",Ramsey Lewis Trio,1/1/1965,45,0.652,0.515,7,-19.55,1,0.118,0.49,0.14,0.962,0.645,143.004,351427,4
1965,1GJCJpKYfzRUsYnSRy4Mfz,"Mrs. Brown, You've Got A Lovely Daughter",Herman's Hermits,1/1/1966,38,0.659,0.465,0,-9.53,1,0.0572,0.746,0.00458,0.0963,0.889,148.894,167480,4
1965,5yfrc6CGOXxDWx3nGUDcNj,Stop! In The Name Of Love,The Supremes,7/23/1965,0,0.628,0.593,0,-7.515,1,0.0279,0.508,0,0.104,0.488,114.944,172933,4
1965,2qhASBzpbFhPRtrnZ5lLnz,Unchained Melody,The Righteous Brothers,4/4/1965,75,0.339,0.208,0,-16.725,1,0.0308,0.396,0.000519,0.18,0.288,98.54,218013,3
1965,4JxKHEtoBlaw6GlJPJYQo8,Silhouettes,Herman's Hermits,1/1/1966,34,0.547,0.623,7,-8.399,1,0.03,0.671,0,0.313,0.868,112.704,119107,4
1965,3AbdU9ymNwx6NJ0EJMsgty,I'll Never Find Another You - Mono,The Seekers,3/1/2004,11,0.571,0.675,10,-6.028,1,0.0319,0.756,0.000246,0.326,0.851,127.452,162160,4
1965,6kOGvRl0ie97TShrk210ON,Cara Mia,Jay & The Americans,6/1/1965,46,0.315,0.789,0,-6.407,1,0.0564,0.481,9.71E-06,0.105,0.431,129.172,153627,4
1965,2HCaIYjkvWSZzaSKUoOh3d,Mr. Tambourine Man,The Byrds,6/21/1965,65,0.456,0.47,2,-9.564,1,0.0294,0.513,3.76E-05,0.444,0.639,120.336,149467,4
1965,38KTIenSEnoGNGLUrYdFLV,Cast Your Fate to the Wind,Sounds Orchestral,1/1/1962,31,0.559,0.31,8,-13.499,1,0.0408,0.394,0.794,0.108,0.311,128.691,195000,4
1965,2gZpW5pTZkimGG98loFSl2,Yes. I'm Ready,Barbara Mason,1/1/1965,55,0.237,0.377,5,-8.798,1,0.0287,0.902,0,0.131,0.479,173.142,184333,3
1965,4HjwGX3pJKJTeOSDpT6GCo,What's New Pussycat?,Tom Jones,1/1/1966,53,0.392,0.453,2,-13.297,1,0.171,0.752,0,0.115,0.574,183.92,128800,3
1965,1x95pWB3KeK3evKa1VrW6e,Eve Of Destruction,Barry McGuire,1/1/2009,0,0.585,0.414,2,-13.494,1,0.0442,0.352,0,0.102,0.773,116.483,216813,4
1965,27nSMBSuBs6b3OCEHPhXhu,Hang on Sloopy,The McCoys,1965,25,0.747,0.612,7,-9.009,1,0.0377,0.171,3.00E-05,0.05,0.96,114.903,181733,4
1965,7CZiDzGVjUssMSOXrDNYHL,Ticket To Ride - Remastered 2009,The Beatles,8/6/1965,67,0.519,0.85,9,-6.777,1,0.0678,0.0457,0,0.233,0.749,123.419,189680,4
1965,4GXXOBUEpCr58TFHIkLrZ0,Red Roses For A Blue Lady,Bert Kaempfert,1/1/1964,56,0.612,0.306,7,-12.595,1,0.0302,0.86,0.705,0.137,0.376,117.711,139653,4
1965,6qsaEadyD2FpKnT1cGT5ei,Papa's Got A Brand New Bag - Pt. 1,James Brown & The Famous Flames,1/1/1966,38,0.696,0.493,9,-11.024,1,0.0835,0.568,9.08E-06,0.282,0.914,128.869,125933,4
1965,7lMruF60AZlpEoHloIB0GC,Papa's Got A Brand New Bag - Pt. 2,James Brown & The Famous Flames,1/1/1966,14,0.776,0.533,4,-12.142,1,0.0716,0.0925,0.0884,0.0986,0.74,130.075,127960,4
1965,0jUfBCWrfrZGueD8MjvgMo,The Game Of Love,Wayne Fontana & The Mindbenders,1/1/1964,46,0.575,0.825,9,-4.251,1,0.0311,0.0865,0,0.193,0.963,109.168,127093,4
1965,1wQjtqCtUqvaV6CjPKIGdc,The Name Game,Shirley Ellis,1/1/1965,35,0.753,0.822,5,-7.441,0,0.0805,0.229,5.26E-06,0.165,0.939,81.551,164867,4
1965,7dQP6ESUYUMYUAnGkdyjXi,I Know a Place,Petula Clark,4/22/1996,28,0.434,0.722,4,-9.637,1,0.0496,0.735,1.16E-05,0.634,0.614,137.936,162600,4
1965,0mI8AotVeRUC6ZV1quUNGf,Back In My Arms Again,The Supremes,7/23/1965,6,0.715,0.528,9,-9.093,0,0.0295,0.135,0.0173,0.155,0.48,123.296,176613,4
1965,6ldnKaF2UYpOtmpOAOwlQe,"Baby, I'm Yours",Barbara Lewis,1965,42,0.468,0.418,1,-13.067,1,0.0297,0.198,0,0.333,0.757,99.125,148707,4
1965,0WhJxcxyQOIK9iaH9GmpKv,Jolly Green Giant,The Kingsmen,1/31/2006,25,0.527,0.615,10,-8.497,1,0.0373,0.619,0,0.164,0.964,134.809,119171,4
1965,7piKtR55k2SsnV7I01ncNI,"Hush, Hush, Sweet Charlotte",Patti Page,7/22/1965,32,0.335,0.163,10,-17.254,1,0.031,0.782,0,0.316,0.513,84.315,152360,4
1965,3AhXZa8sUQht0UEdBJgpGc,Like a Rolling Stone,Bob Dylan,8/30/1965,76,0.483,0.721,0,-6.836,1,0.032,0.729,0,0.189,0.562,95.261,369600,4
1965,3qC08srhXBJ6DEQ7CwPMB0,I'm Telling You Now,Freddie & The Dreamers,2/27/2004,35,0.605,0.699,3,-6.875,1,0.0317,0.378,0,0.305,0.891,71.38,128907,4
1965,4WsiGfiV4bPCa8jmnl5gnt,Ferry Cross the Mersey - Mono Version; 1997 Remaster,Gerry & The Pacemakers,2/1/1965,23,0.435,0.396,6,-9.246,0,0.0281,0.273,5.15E-06,0.112,0.587,104.318,144520,4
1965,3Qg7WE98qRezh4Jq9fCKr8,Just Once In My Life,The Righteous Brothers,4/4/1965,36,0.321,0.403,2,-13.115,1,0.0344,0.666,0.341,0.189,0.26,94.675,227013,4
1965,6TrKUjYGgJzPxWPViUmSeZ,Seventh Son - Live At Whiskey A Go Go / 1965,Johnny Rivers,7/25/1965,14,0.517,0.635,9,-10.731,1,0.0682,0.501,0,0.938,0.842,147.431,170467,4
1965,1vJeuxgfo1DnpfkjYrqBuz,"Henry The VIII, I Am",Herman's Hermits,1/1/1966,40,0.703,0.864,9,-6.784,1,0.0669,0.166,0.000671,0.144,0.957,92.25,110413,4
1965,3msjvrkCvIzUNJHULcAafN,A Walk In The Black Forest,Horst Jankowski,3/20/1964,37,0.701,0.38,2,-11.756,1,0.0294,0.611,0.728,0.233,0.783,106.284,169680,4
1965,5bC4y9Zhn6ng0MOzACCHkc,For Your Love,The Yardbirds,5/8/2002,49,0.347,0.638,2,-10.258,1,0.0409,0.236,0,0.0894,0.61,94.506,150627,4
1965,6bJuuCtXYiwOcKT9s8uRh8,California Girls - Remix/Remastered,The Beach Boys,7/5/1965,59,0.503,0.62,11,-6.069,1,0.0296,0.471,0,0.159,0.713,116.599,160360,4
1965,3zSEdDEEJqswcJWdn81odS,Go Now,The Moody Blues,7/23/1965,32,0.346,0.608,5,-7.881,0,0.0375,0.465,0,0.0833,0.671,118.63,192507,3
1965,6iz5NXOYjDjLH4Q14tS8a7,Goldfinger - Main Title,Shirley Bassey,1/1/2003,46,0.408,0.354,4,-12.447,1,0.0377,0.373,0,0.263,0.415,104.877,168093,4
1965,2wTdZ6wy0AJp5LcYzWcVt5,Down in the Boondocks,Billy Joe Royal,1965,44,0.675,0.588,9,-11.031,1,0.0457,0.492,9.45E-06,0.0953,0.94,82.949,153147,4
1965,6bZKOc50K0nlfNAPleAlkA,"Baby the Rain Must Fall - From the Columbia Film ""Baby the Rain Must Fall""",Glenn Yarbrough,8/26/1965,32,0.56,0.529,4,-10.105,1,0.0303,0.873,0,0.361,0.498,109.787,139040,4
1965,453DFhFXIS9HEGGl0OGlMZ,Catch Us If You Can - 2019 - Remaster,The Dave Clark Five,6/16/2008,0,0.473,0.602,7,-9.561,1,0.0669,0.149,5.40E-05,0.213,0.897,146.514,114733,4
1965,1Dg4dFJr3HW7sbA7vPejre,Eight Days A Week - Remastered 2009,The Beatles,12/4/1964,67,0.652,0.583,9,-7.811,1,0.038,0.412,0,0.119,0.744,138.134,163600,4
1965,4PXJjX7PQGzCh4G5WR4Pli,Just a Little,The Beau Brummels,1965,33,0.591,0.611,9,-9.179,0,0.0394,0.165,3.71E-05,0.114,0.655,128.241,145507,4
1965,1qLkTAzxVkneRbIcIAvgEA,You Turn Me On,Ian Whitcomb,11/18/2005,23,0.738,0.804,10,-8.55,1,0.0395,0.254,0.00755,0.0608,0.924,94.015,163667,4
1965,471yG3FpXwgKcbNlblZ1Yt,I'll Be Doggone - Juke Box Single Version,Marvin Gaye,5/23/1966,36,0.728,0.579,2,-10.044,1,0.0331,0.219,0,0.0722,0.723,133.685,166200,4
1965,06oBmaDk2mQDe6kIE4aXYX,Save Your Heart For Me,Gary Lewis & The Playboys,8/1/1965,37,0.622,0.223,2,-12.4,1,0.0277,0.629,0,0.0718,0.617,106.873,119187,4
1965,3sFnC76vUu0dtHUM5Z5bLL,Tired of Waiting for You,The Kinks,3/5/1965,46,0.674,0.731,0,-8.116,1,0.0332,0.526,0,0.272,0.834,122.097,149851,4
1965,6AxrqcdIE5lSjXxKUyBAU0,Count Me In,Gary Lewis & The Playboys,8/1/1965,37,0.562,0.525,5,-13.038,1,0.0338,0.298,0,0.0691,0.786,80.508,142067,4
1965,78JmElAFmrPNhLjovDR9Jm,All Day and All of the Night,The Kinks,10/2/1964,70,0.551,0.86,7,-7.839,1,0.0796,0.262,4.57E-06,0.0558,0.723,136.921,141507,4
1965,1fjOO2k5k2vjg6TrvPJ2NS,What The World Needs Now Is Love,Jackie DeShannon,10/9/1965,56,0.445,0.407,1,-9.501,1,0.0302,0.814,0,0.0964,0.531,105.7,186400,4
1965,3TlIt0ReIxPsVZcOEivT5U,It's Not Unusual,Tom Jones,5/1/1965,72,0.476,0.722,0,-10.017,1,0.0646,0.598,0,0.184,0.909,92.966,119800,4
1965,40Fs8G1qws6fP8Zz0Tm1u3,She's About A Mover,Sir Douglas Quintet,1/26/2009,35,0.632,0.805,4,-5.063,1,0.0286,0.169,3.46E-06,0.068,0.86,89.641,145147,4
1965,5naGmbqRY9AlitnRgbw0uX,Shake,Sam Cooke,1/1/1960,31,0.543,0.846,5,-7.582,1,0.0553,0.782,0,0.312,0.782,151.557,173613,4
1965,4E2jtYi0OhTYaSJ0iCD4Sw,( What A) Wonderful World,Herman's Hermits,1/1/1966,26,0.759,0.75,0,-7.596,1,0.0417,0.589,0,0.0706,0.967,141.582,119573,4
1965,1xMhXZTBy7ijeYHEcroUzA,Nowhere To Run,Martha Reeves & The Vandellas,2002,0,0.61,0.825,2,-9.316,0,0.0515,0.117,0.00238,0.153,0.841,129.3,176907,4
1965,0AiuEo7FCxP2y2WTOpLPe5,Heart Full of Soul,The Yardbirds,5/8/2002,56,0.494,0.666,9,-9.743,0,0.0351,0.229,5.69E-05,0.0469,0.699,140.832,147893,4
1965,5u6gmrJaLVWj1wjhdT2REm,Love Potion Number Nine - Stereo Version,The Searchers,8/1/1963,47,0.695,0.731,2,-8.449,1,0.0863,0.436,0,0.131,0.867,124.674,125813,4
1965,1KgyVoQMJcYbX07QC3aIQC,Laurie (Strange Things Happen),Dickey Lee,2015,20,0.687,0.35,5,-11.484,1,0.0344,0.623,0,0.0861,0.435,119.508,186693,4
1965,15CatBJBZlCFWkZSXbwzzy,Baby Don't Go,Sonny & Cher,9/1/1972,31,0.54,0.492,0,-9.087,1,0.0286,0.473,0,0.046,0.552,121.832,194400,4
1965,1F27qIkzgTAkrJNlLA7ETH,It Ain't Me Babe (Mono) - Remastered,The Turtles,8/19/1965,7,0.416,0.373,7,-11.788,1,0.0356,0.185,0,0.0821,0.562,122.269,133078,4
1965,5FNRngWeBEpR8BiGLlNm2l,Tell Her No,The Zombies,4/30/2007,48,0.757,0.435,8,-10.139,0,0.032,0.339,0.396,0.0997,0.942,135.639,126600,4
1965,2yi1HjKqErtxTjK2v5TtjW,I Go to Pieces,Peter And Gordon,2/4/2001,43,0.579,0.618,4,-8.237,1,0.0275,0.624,1.29E-05,0.412,0.897,112.07,145267,4
1965,2U8i316GHJMluI42xqbThK,Red Roses For A Blue Lady,Vic Dana,2000,44,0.364,0.332,11,-11.507,1,0.0311,0.78,0,0.215,0.287,110.259,170360,4
1965,5takJXnMRsp38BWcPr5a2z,Don't Just Stand There,Patty Duke,1/1/1965,19,0.554,0.375,7,-6.979,1,0.0266,0.849,3.27E-06,0.386,0.513,83.293,158760,3
1965,6QyQmdvQ1ywNccYa0pwLNQ,The Tracks Of My Tears,Smokey Robinson & The Miracles,11/1/1965,66,0.502,0.333,7,-10.914,1,0.0264,0.699,0,0.222,0.729,96.982,174360,4
1965,54NQrfMVjRkM5M9I3St3yC,Too Many Rivers,Brenda Lee,1/1/1991,0,0.623,0.302,5,-12.655,1,0.0296,0.635,2.01E-05,0.113,0.647,97.882,168960,4
1965,141JrN6glw0cqZwqUanFgO,I Like it Like That - 2019 - Remaster,The Dave Clark Five,6/16/2008,0,0.491,0.756,9,-8.769,1,0.108,0.101,0,0.304,0.961,142.198,98027,4
1965,7eVBiADcti3zeBerRKv8kp,Little Things,Bobby Goldsboro,10/28/2016,12,0.877,0.594,2,-11.91,1,0.0348,0.191,0.00201,0.0656,0.908,129.113,144666,4
1965,2fGe1krTxovW7xsgiaHkrN,True Love Ways,Peter And Gordon,2/4/2001,39,0.357,0.476,9,-9.592,1,0.036,0.374,4.65E-06,0.333,0.468,113.403,159107,4
1965,7d1ustAIlXG7ht5Q4IOv7s,It's The Same Old Song,Four Tops,1965,58,0.704,0.678,2,-9.121,0,0.0295,0.143,0,0.119,0.977,125.185,166400,4
1965,0jTicxxJiLaNlemXwboRCx,You've Got Your Troubles,The Fortunes,4/27/2018,40,0.616,0.515,11,-11.476,0,0.0323,0.58,0,0.211,0.593,135.52,201987,4
1965,4uSLidrNa2WlXeYa3kwpFn,Hold What You've Got,Joe Tex,1969,9,0.365,0.197,0,-17.382,1,0.0846,0.741,0.000796,0.114,0.151,204.529,183947,3
1965,04WYXNdpDSewhyWFihqYI8,We Gotta Get Out Of This Place - US Single Version,The Animals,9/1/1965,28,0.4,0.585,5,-6.276,1,0.0354,0.156,0,0.104,0.453,121.616,196000,4
1965,66V3speCvzVe6lUnIezZ0J,"Laugh, Laugh",The Beau Brummels,1965,40,0.486,0.683,1,-8.768,0,0.0541,0.299,0,0.0987,0.745,128.723,176733,4
1965,7foiOmd1Je7Z0D3TaZCDro,The Last Time - Mono Version,The Rolling Stones,7/30/1965,54,0.327,0.92,9,-5.223,1,0.0611,0.144,0.84,0.774,0.439,167.972,221493,4
1965,1udKn1oNKYQSQ9OmiIWCMu,Do You Believe in Magic?,The Lovin' Spoonful,1965-11,69,0.553,0.738,0,-7.963,1,0.0457,0.213,0,0.339,0.759,138.602,125827,4
1965,7mkhdRep3PFme6KECigXsS,All I Really Want To Do,Cher,10/16/1965,35,0.549,0.256,3,-15.933,1,0.034,0.253,0,0.226,0.244,124.332,178147,4
1965,0KSlmvXWtOp8ezTfHMndJr,Take Me Back,Little Anthony & The Imperials,1/1/1964,25,0.459,0.149,10,-15.83,1,0.0332,0.727,0,0.345,0.419,96.434,156693,4
1965,7JoPxqrnT3eq02AnflBSiN,I Want Candy,The Strangeloves,1965,43,0.669,0.848,8,-10.072,0,0.03,0.0273,0.0869,0.0881,0.661,102.048,177507,4
1965,5RoOpSqvVg2jPdSfwm22wh,Ooo Baby Baby,Smokey Robinson & The Miracles,1/1/1965,0,0.186,0.338,7,-9.362,1,0.0291,0.81,0,0.159,0.42,178.681,164160,3
1965,06uNIJMlgHMNNid6PL0tzb,Laugh at Me - LP/Single Version,Sonny & Cher,5/1/1966,18,0.524,0.772,7,-8.382,1,0.0332,0.239,0,0.615,0.729,108.098,175400,4
1965,2dq2J24oIF67Uvttut4dv7,Treat Her Right,Roy Head & The Traits,1/1/2009,44,0.599,0.622,0,-7.621,1,0.0571,0.4,0.00273,0.292,0.961,161.929,125893,4
1965,2VDWYSr081eTN3US0x9mOH,The Race Is On,Jack Jones,1/1/1965,15,0.415,0.719,6,-9.856,1,0.0395,0.357,0,0.0988,0.938,183.027,106627,5
1965,54eajp10qPgjUCiD2Ds9jk,I'm a Fool,"Dino, Desi & Billy",2/8/2005,21,0.606,0.587,7,-13.501,1,0.0362,0.213,7.18E-06,0.0759,0.931,130.443,169667,4
1965,3yOCoDPG9CUkU4CPs03mfq,Boy From New York City,The Ad Libs,1/1/2011,25,0.563,0.713,11,-6.863,1,0.0312,0.807,0,0.155,0.934,146.587,187587,4
1965,2271qTmPggEs2srV3i4g2e,Keep Searchin' (We'll Follow the Sun),Del Shannon,1/1/1965,34,0.407,0.679,4,-9.465,0,0.0359,0.238,0.929,0.814,0.855,149.195,128973,4
1964,32Nfy0KISp6RghrtBDWJEu,I Want To Hold Your Hand - Remastered,The Beatles,4/1/1973,0,0.496,0.703,7,-6.905,1,0.0376,0.525,2.08E-06,0.305,0.936,130.915,146720,4
1964,3MbjEDPm5qtuJxiC86PWKy,She Loves You - Remastered,The Beatles,3/7/1988,0,0.391,0.87,7,-5.939,1,0.0437,0.218,0,0.154,0.924,75.546,141333,4
1964,6l780OKjouvZXgcWWJqzBI,"Hello, Dolly!",Louis Armstrong,1/1/1964,0,0.532,0.411,0,-9.865,1,0.0489,0.838,0.00111,0.194,0.622,155.32,147000,4
1964,48i055G1OT5KxGGftwFxWy,"Oh, Pretty Woman",Roy Orbison,1962,75,0.619,0.603,9,-9.481,1,0.0342,0.715,0,0.0721,0.958,127.432,178933,4
1964,3v9xlH6BpmRbqL7hgNJhfT,I Get Around (Mono),The Beach Boys,7/13/1964,67,0.39,0.625,9,-7.813,0,0.0537,0.36,0,0.0663,0.514,144.338,134387,4
1964,78VG6M1i7JQXBdygmWFwye,Everybody Loves Somebody,Dean Martin,11/19/2013,58,0.26,0.49,3,-9.121,0,0.0415,0.806,0,0.336,0.399,80.599,161640,4
1964,3WORyf3FVpYdVoHEgSEt1b,My Guy,Mary Wells,1964,0,0.697,0.576,10,-7.836,1,0.0563,0.559,4.96E-05,0.132,0.927,126.454,174440,4
1964,3WYYzUlLrl4NVNeoKd7MnG,We'll Sing in the Sunshine,Gale Garnett,11/4/1964,43,0.536,0.351,11,-8.026,1,0.0266,0.762,0,0.22,0.532,106.73,179120,4
1964,48obzdkQV1biEq8cPsGLys,Last Kiss,J. Frank Wilson & The Cavaliers,9/11/2015,43,0.746,0.482,1,-7.919,0,0.0471,0.262,0,0.0671,0.698,135.202,148680,4
1964,6yz8hKpO3s2byra8Et3w9x,Where Did Our Love Go - Stereo Version,The Supremes,8/31/1964,0,0.562,0.54,0,-7.875,1,0.0365,0.803,3.86E-06,0.106,0.793,134.676,151440,4
1964,1GqCRssKybo1SjUup88frL,People,Barbra Streisand,1/1/2014,0,0.198,0.121,8,-13.533,1,0.0358,0.924,1.62E-05,0.162,0.143,169.429,205893,4
1964,5MdHvAvlmQJ3JHIvIK9uXz,Java,Al Hirt,11/8/2005,41,0.679,0.721,1,-10.36,1,0.0535,0.803,0.893,0.088,0.963,92.43,119133,4
1964,69d54YOS8TOQiUYjX57XeA,A Hard Day's Night - Remastered,The Beatles,7/10/1964,0,0.59,0.805,0,-6.481,1,0.0371,0.137,0,0.0996,0.797,138.514,154200,4
1964,2OLMjGIhCNI6j34ysPscbp,Love Me Do - Remastered,The Beatles,3/22/1963,0,0.52,0.829,0,-6.228,1,0.0806,0.386,6.20E-05,0.227,0.744,147.997,141693,4
1964,7gEpTMp9MQc1uJwivtL37R,Do Wah Diddy Diddy,Manfred Mann,1964,58,0.661,0.557,4,-8.244,1,0.049,0.262,0,0.0557,0.957,125.445,143400,4
1964,2Iccm3cKBQHWt5yk0yX9nh,Please Please Me - Remastered,The Beatles,3/22/1963,0,0.527,0.48,4,-9.61,1,0.028,0.334,0,0.0702,0.706,139.388,120853,4
1964,3UoUMTLrAmjlHSmuC8aEKq,Dancing In The Street,Martha Reeves & The Vandellas,1/1/1965,0,0.557,0.578,2,-9.423,1,0.0395,0.0121,0.000488,0.121,0.292,126.019,165227,4
1964,3uSVoyGmhCVD9rFDFGipw0,Little Children,Billy J. Kramer,1997,26,0.576,0.528,10,-9.832,1,0.0325,0.731,3.64E-05,0.156,0.707,104.979,167507,4
1964,7CytrUj9ehr0n1GwX8oD9k,Love Me With All Your Heart (Cuando Caliente El Sol),Ray Charles Singers,1964,0,0.297,0.512,9,-10.267,0,0.035,0.81,0,0.0765,0.717,200.705,140480,3
1964,693cwuerFtUzWRqZrxVspj,Under the Boardwalk,The Drifters,10/30/2007,14,0.726,0.356,7,-10.091,1,0.0399,0.666,0,0.152,0.75,123.885,157640,4
1964,4JchWgAG3RZmCLHcEGf9DZ,Chapel of Love,The Dixie Cups,1964,57,0.593,0.354,9,-10.269,1,0.0288,0.733,0,0.527,0.793,124.63,170874,4
